Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Lesotho,LSO,..,18000000,30000000,30000000,23000000,24000000,22000000,17000000,16000000,34000000,48000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Liberia,LBR,..,..,158000000,123000000,12000000,232000000,..,..,55000000,46000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Libya,LBY,..,84000000,99000000,159000000,170000000,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Lithuania,LTU,..,430000000,1248000000,972000000,958000000,1321000000,1317000000,1374000000,1383000000,1310000000,1405000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Luxembourg,LUX,..,1686000000,4918000000,4546000000,4519000000,5358000000,5395000000,5638000000,6042000000,4753000000,4583000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Macao SAR, China",MAC,..,3205000000,13749000000,15182000000,22688000000,31118000000,36521000000,43665000000,43303000000,31488000000,30568000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Macedonia, FYR",MKD,..,88000000,262000000,232000000,199000000,242000000,237000000,270000000,298000000,268000000,283000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Madagascar,MDG,..,152000000,440000000,328000000,425000000,507000000,596000000,608000000,739000000,696000000,913000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Malawi,MWI,..,29000000,43000000,46000000,45000000,36000000,35000000,33000000,36000000,39000000,43000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Malaysia,MYS,..,5873000000,18553000000,17231000000,18152000000,19649000000,20251000000,21500000000,22600000000,17666000000,18084000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Maldives,MDV,..,321000000,1559000000,1473000000,1713000000,1966000000,2032000000,2422000000,2811000000,2691000000,2864000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Mali,MLI,..,47000000,286000000,196000000,208000000,218000000,144000000,178200000,214000000,186000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Malta,MLT,..,731000000,1082000000,899000000,1066000000,1276000000,1260000000,1402000000,1521000000,1381000000,1451000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Marshall Islands,MHL,..,3000000,2700000,3100000,3700000,4780000,4090000,4300000,5400000,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Mauritania,MRT,..,..,..,..,..,..,50000000,50000000,42000000,31000000,33000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Mauritius,MUS,..,732000000,1823000000,1390000000,1585000000,1808000000,1778000000,1593000000,1719000000,1679000000,1824000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Mexico,MEX,..,9133000000,14726000000,12542000000,12628000000,12458000000,13320000000,14311000000,16606000000,18729000000,20619000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Micronesia, Fed. Sts.",FSM,..,17000000,27000000,22000000,24000000,22000000,22000000,27000000,29000000,25000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Moldova,MDA,..,57000000,293000000,240000000,222000000,253000000,279000000,324000000,328000000,291000000,331000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Mongolia,MNG,..,43000000,272000000,253000000,288000000,197000000,215000000,236000000,257000000,279000000,379000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Montenegro,MNE,..,..,859000000,792000000,765000000,926000000,860000000,929000000,959000000,947000000,978000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Morocco,MAR,..,2280000000,8885000000,7980000000,8176000000,9101000000,8491000000,8201000000,9070000000,7765000000,7921000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Mozambique,MOZ,..,74000000,213000000,217000000,135000000,171000000,224000000,228000000,225000000,202000000,114000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Myanmar,MMR,..,195000000,80000000,75000000,91000000,334000000,550000000,964000000,1687000000,2266000000,2269000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Namibia,NAM,..,193000000,484000000,512000000,473000000,520000000,635000000,361000000,552000000,546000000,378000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Nepal,NPL,..,219000000,353000000,439000000,378000000,415000000,379000000,460000000,511000000,509000000,498000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Netherlands,NLD,..,11285000000,12874000000,12063000000,11653000000,12897000000,17675000000,19429000000,19726000000,17592000000,18317000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,New Caledonia,NCL,..,111000000,152000000,141000000,129000000,166000000,165000000,168000000,187000000,158000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,New Zealand,NZL,..,2272000000,6961000000,5979000000,6523000000,7295000000,7142000000,7419000000,8402000000,9140000000,9418000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Nicaragua,NIC,..,129000000,301000000,334000000,313000000,390000000,421000000,417000000,445000000,529000000,642000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Niger,NER,..,23100000,86000000,69000000,105500000,54000000,51000000,59000000,100000000,80000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Nigeria,NGA,..,186000000,959000000,791000000,736000000,688000000,638000000,616000000,601000000,470000000,1085000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Norway,NOR,..,2521000000,5702000000,4949000000,5299000000,6565000000,6784000000,7175000000,7503000000,6370000000,6196000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Oman,OMN,..,377000000,1105000000,1092000000,1072000000,1515000000,1723000000,1888000000,1972000000,2247000000,2497000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Pakistan,PAK,..,551000000,986000000,950000000,998000000,1127000000,1014000000,938000000,971000000,915000000,879000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Palau,PLW,..,45000000,78000000,76000000,76000000,94000000,109000000,117000000,131000000,156000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Panama,PAN,..,628000000,2208000000,2280000000,2621000000,3630000000,4585000000,5419000000,5749000000,5754000000,6455000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Papua New Guinea,PNG,..,7000000,3700000,2100000,2400000,5100000,2400000,3700000,2800000,1700000,1600000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Paraguay,PRY,..,88000000,128000000,225000000,243000000,261000000,291000000,299000000,314000000,348000000,356000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Peru,PER,..,861000000,2396000000,2440000000,2475000000,2814000000,3074000000,3916000000,3907000000,4140000000,4303000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Philippines,PHL,..,2334000000,3293000000,2916000000,3441000000,4053000000,4963000000,5599000000,6059000000,6415000000,6333000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Poland,POL,..,6128000000,12895000000,9889000000,10037000000,11649000000,11888000000,12432000000,12924000000,11355000000,12052000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Portugal,PRT,..,6027000000,14072000000,12344000000,12985000000,14901000000,14582000000,16213000000,17718000000,15823000000,17185000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Puerto Rico,PRI,..,2388000000,3535000000,3176000000,3211000000,3143000000,3193000000,3311000000,3439000000,3825000000,3985000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Qatar,QAT,..,128000000,..,..,..,4463000000,7220000000,8452000000,10576000000,12131000000,12593000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Romania,ROU,..,394000000,2626000000,1688000000,1631000000,2016000000,1904000000,2048000000,2225000000,2097000000,2166000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Russian Federation,RUS,..,3429000000,15821000000,12369000000,13239000000,16961000000,17876000000,20198000000,19451000000,13204000000,12823000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Rwanda,RWA,..,27000000,224000000,223000000,224000000,298000000,337000000,364000000,376000000,457000000,470000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Samoa,WSM,..,41000000,111600000,115200000,123700000,134900000,148200000,137200000,146700000,126400000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sao Tome and Principe,STP,..,9900000,7700000,8300000,11100000,15900000,15000000,30900000,56200000,62600000,69200000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Saudi Arabia,SAU,..,..,6775000000,6744000000,7536000000,9317000000,8400000000,8690000000,9263000000,11183000000,12139000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Senegal,SEN,..,152000000,637000000,474000000,464000000,524000000,469000000,495000000,481000000,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Serbia,SRB,..,..,1114000000,986000000,950000000,1149000000,1080000000,1221000000,1352000000,1322000000,1460000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Seychelles,SYC,..,225000000,408000000,349000000,352000000,380000000,429000000,484000000,480000000,483000000,505000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sierra Leone,SLE,..,10000000,34000000,25000000,26000000,44000000,47000000,66000000,35000000,37000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Singapore,SGP,..,5142000000,10615000000,9225000000,14178000000,17930000000,18796000000,19209000000,19134000000,16563000000,18386000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sint Maarten (Dutch part),SXM,..,511000000,667000000,619000000,681000000,729000000,854000000,871000000,922000000,913000000,871000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Slovak Republic,SVK,..,441000000,3004000000,2539000000,2335000000,2514000000,2366000000,2702000000,2642000000,2480000000,2800000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Slovenia,SVN,..,1016000000,2954000000,2735000000,2721000000,2953000000,2737000000,2900000000,2944000000,2521000000,2627000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Solomon Islands,SLB,..,4000000,31200000,39300000,50800000,65900000,65400000,70500000,64800000,60000000,71000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,South Africa,ZAF,..,3338000000,9178000000,8684000000,10309000000,10706000000,11202000000,10468000000,10484000000,9140000000,8807000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,800000,22000000,23500000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Spain,ESP,..,32656000000,64422000000,55748000000,54305000000,62447000000,57877000000,62584000000,65099000000,56532000000,60605000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sri Lanka,LKA,..,388000000,803000000,754000000,1044000000,1421000000,1756000000,2506000000,3278000000,3978000000,4591000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,St. Kitts and Nevis,KNA,..,58000000,110000000,83000000,90000000,94000000,95000000,101000000,310000000,308000000,331000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,St. Lucia,LCA,..,281000000,311000000,296000000,309000000,321000000,337000000,354000000,778000000,810000000,770000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,St. Vincent and the Grenadines,VCT,..,82000000,96000000,88000000,86000000,92000000,94000000,92000000,175000000,202000000,208000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sudan,SDN,..,5000000,255000000,231000000,82000000,179000000,772000000,773000000,967000000,949000000,1009000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Suriname,SUR,..,42000000,83000000,70000000,69000000,69000000,79000000,92000000,103000000,99000000,74000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Swaziland,SWZ,..,24000000,26300000,40100000,51400000,10100000,29100000,4200000,15600000,14200000,13200000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sweden,SWE,..,4825000000,11732000000,9769000000,10674000000,10209000000,10104000000,10857000000,11846000000,11307000000,12633000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Switzerland,CHE,..,8988000000,17596000000,16667000000,17614000000,20659000000,19594000000,20345000000,21444000000,19639000000,19220000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Syrian Arab Republic,SYR,..,1082000000,3176000000,3781000000,6308000000,1816000000,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Tajikistan,TJK,..,..,23700000,19500000,141500000,184100000,286600000,233300000,220200000,146000000,149600000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Tanzania,TZA,..,381000000,1293000000,1192000000,1279000000,1383000000,1754000000,1939000000,2047000000,1924000000,2157000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Thailand,THA,..,9935000000,22510000000,19811000000,23796000000,30924000000,37766000000,45738000000,42047000000,48527000000,52465000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Timor-Leste,TLS,..,..,14000000,16000000,24000000,18000000,21000000,29000000,35000000,51000000,58000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Togo,TGO,..,11000000,44000000,73000000,105000000,209000000,206000000,233000000,233000000,212000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Tonga,TON,..,7000000,19400000,16900000,28000000,31700000,45800000,48100000,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Trinidad and Tobago,TTO,..,371000000,557000000,548000000,630000000,650000000,852000000,856000000,875000000,809000000,708000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Tunisia,TUN,..,1977000000,3909000000,3524000000,3477000000,2529000000,2931000000,2863000000,3042000000,1869000000,1706000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Turkey,TUR,..,7636000000,26446000000,26331000000,26318000000,30302000000,31566000000,36192000000,38766000000,35451000000,26695000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Turks and Caicos Islands,TCA,..,285000000,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Tuvalu,TUV,..,..,1900000,1500000,2400000,2400000,2700000,2400000,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Uganda,UGA,..,165000000,536000000,683000000,802000000,977000000,1157000000,1355000000,810000000,1180000000,768000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Ukraine,UKR,..,563000000,6722000000,4349000000,4696000000,5406000000,5988000000,5931000000,2264000000,1662000000,1723000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,United Arab Emirates,ARE,..,1063000000,7162000000,7352000000,8577000000,9204000000,10924000000,12389000000,15221000000,17481000000,19496000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,United Kingdom,GBR,..,29978000000,47637000000,38608000000,41468000000,47115000000,51020000000,55945000000,62604000000,60807000000,55558000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,United States,USA,..,1.21E+11,1.65E+11,1.46E+11,1.68E+11,1.88E+11,2.01E+11,2.18E+11,2.36E+11,2.47E+11,2.45E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Uruguay,URY,..,827000000,1195000000,1460000000,1669000000,2401000000,2219000000,2015000000,1869000000,1880000000,2156000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Uzbekistan,UZB,..,63000000,64000000,99000000,121000000,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Vanuatu,VUT,..,69000000,188000000,214000000,242000000,249000000,268000000,314000000,284000000,254000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Venezuela, RB",VEN,..,469000000,1097000000,1053000000,885000000,806000000,904000000,926000000,900000000,654000000,546000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Vietnam,VNM,..,..,3930000000,3050000000,4450000000,5710000000,6850000000,7250000000,7410000000,7350000000,8250000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Virgin Islands (U.S.),VIR,..,1206000000,1157000000,1021000000,1223000000,1122000000,1210000000,1168000000,1319000000,1324000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,West Bank and Gaza,PSE,..,283000000,146000000,193000000,409000000,615000000,469000000,524000000,412000000,312000000,284000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,"Yemen, Rep.",YEM,..,73000000,886000000,899000000,1291000000,910000000,1005000000,1097000000,1199000000,116000000,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Zambia,ZMB,..,67000000,542000000,474000000,492000000,555000000,518000000,552000000,642000000,660000000,683000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Zimbabwe,ZWE,..,125000000,294000000,129000000,135000000,164000000,174000000,183000000,186000000,191000000,194000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Arab World,ARB,..,18436955810,63558742431,64033250220,74155828581,64751803393,72107839140,71178812322,80100218929,83113155457,81362698793,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Caribbean small states,CSS,..,5520000000,7652000000,7087000000,7360000000,7304000000,7685000000,7795000000,9946846244,10360486550,10486285039,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Central Europe and the Baltics,CEB,..,20255000000,58399000000,48387000000,46156000000,52544000000,49453000000,53256000000,55341000000,49181000000,52734000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Early-demographic dividend,EAR,..,61501116469,1.41E+11,1.34E+11,1.52E+11,1.58E+11,1.68E+11,1.76E+11,1.92E+11,1.91E+11,1.84E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,East Asia & Pacific,EAS,..,94194328587,2.15E+11,2.04E+11,2.50E+11,2.91E+11,3.19E+11,3.47E+11,3.54E+11,3.41E+11,3.54E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,East Asia & Pacific (excluding high income),EAP,..,42972333877,1.01E+11,92036434423,1.07E+11,1.23E+11,1.35E+11,1.49E+11,1.41E+11,1.45E+11,1.51E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..,42963330112,1.01E+11,91996356276,1.07E+11,1.23E+11,1.35E+11,1.48E+11,1.41E+11,1.45E+11,1.51E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Euro area,EMU,..,1.82E+11,3.44E+11,3.02E+11,2.95E+11,3.35E+11,3.26E+11,3.50E+11,3.66E+11,3.13E+11,3.21E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Europe & Central Asia,ECS,..,2.64E+11,5.41E+11,4.71E+11,4.69E+11,5.35E+11,5.31E+11,5.72E+11,5.98E+11,5.24E+11,5.23E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Europe & Central Asia (excluding high income),ECA,..,18366633538,78055151897,67785053314,67806253337,80802666804,84314568643,93905878496,93187721118,80040010166,73432476841,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,24546313942,90929751364,77645944368,77816285768,92416562285,96163393856,1.06E+11,1.06E+11,91358484911,85466525384,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,European Union,EUU,..,2.38E+11,4.58E+11,3.96E+11,3.91E+11,4.42E+11,4.35E+11,4.66E+11,4.92E+11,4.32E+11,4.39E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Fragile and conflict affected situations,FCS,..,3350163700,14752772078,16880401029,21289134013,15600145024,17390697723,18645106087,19972527729,21433888821,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Heavily indebted poor countries (HIPC),HPC,..,3021427954,10053837770,9566536566,9833712352,12241548582,14000065895,15161563385,15236355624,15423072660,15373759791,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,High income,HIC,..,4.56E+11,8.07E+11,7.21E+11,7.79E+11,8.82E+11,9.10E+11,9.77E+11,1.04E+12,9.81E+11,9.95E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,IBRD only,IBD,..,1.15E+11,3.05E+11,2.77E+11,3.05E+11,3.37E+11,3.61E+11,3.85E+11,3.90E+11,3.78E+11,3.78E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,IDA & IBRD total,IBT,..,1.23E+11,3.30E+11,3.01E+11,3.33E+11,3.65E+11,3.91E+11,4.18E+11,4.25E+11,4.12E+11,4.14E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,IDA blend,IDB,..,2255161000,5529700000,4882100000,5344400000,5975385848,6009457242,6087524731,7060656951,6572566007,7439921275,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,IDA only,IDX,..,5830504701,19802198144,19775186217,24146796120,22374182035,25570030165,28493100159,30275936512,30061651499,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,IDA total,IDA,..,7903188014,24586083606,23876303800,28501859951,27471041830,30471865293,33269625546,36019749226,35266912256,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Late-demographic dividend,LTE,..,78822995763,2.08E+11,1.88E+11,2.05E+11,2.32E+11,2.51E+11,2.73E+11,2.74E+11,2.70E+11,2.84E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Latin America & Caribbean,LCN,..,39563360300,67905809028,62444972007,65719453058,70873213677,75756218758,80020968677,87484783374,90919333642,96473569214,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Latin America & Caribbean (excluding high income),LAC,..,28262000000,51732800000,47237100000,49738700000,53760500000,57577700000,61702000000,67925000000,70495000000,75263396706,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,29040000000,53874800000,49764100000,52391700000,57437500000,61607700000,65536000000,72343000000,74799000000,79779327883,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Least developed countries: UN classification,LDC,..,3187342095,11579496671,11664791133,13136227635,15513723802,17726439016,20690820363,22315968100,21905722785,21169815927,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Low & middle income,LMY,..,1.16E+11,3.14E+11,2.88E+11,3.21E+11,3.50E+11,3.75E+11,4.02E+11,4.07E+11,3.97E+11,3.97E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Low income,LIC,..,2882239649,9784681260,9027343143,9749568395,12045957805,12873415286,14481172313,13901823623,14376413107,13821427029,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Lower middle income,LMC,..,29088241458,82087224029,73476731481,88367560097,89436033953,98625811894,99632939333,1.05E+11,1.01E+11,1.02E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Middle East & North Africa,MEA,..,24957870920,71277956653,71406070136,82852450926,73905842989,80912690824,81421332726,91132992517,93890554184,92000532995,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Middle East & North Africa (excluding high income),MNA,..,12957138825,42386800000,42990000000,50589000000,39951453436,42727255845,39372596183,43239459358,39491710834,33224534389,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,12673026321,42240800000,42797000000,50180000000,39335460828,42267034363,38851897968,42839608141,39194158626,32948689896,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Middle income,MIC,..,1.14E+11,3.07E+11,2.81E+11,3.13E+11,3.40E+11,3.65E+11,3.90E+11,3.96E+11,3.85E+11,3.86E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,North America,NAC,..,1.34E+11,1.83E+11,1.62E+11,1.87E+11,2.08E+11,2.22E+11,2.40E+11,2.57E+11,2.67E+11,2.63E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,OECD members,OED,..,4.28E+11,7.51E+11,6.65E+11,6.97E+11,7.80E+11,7.94E+11,8.49E+11,9.08E+11,8.56E+11,8.64E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Pacific island small states,PSS,..,481938298.7,1424963678,1188124262,1389518323,1575485599,1670654362,1701679118,1762609070,1728766809,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Post-demographic dividend,PST,..,4.21E+11,7.49E+11,6.65E+11,7.16E+11,8.11E+11,8.33E+11,8.94E+11,9.45E+11,8.76E+11,8.87E+11,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Pre-demographic dividend,PRE,..,2559478122,9880465826,9930993239,10990462315,12220257138,13722205693,15692220338,16285719142,17155732948,15225256869,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,South Asia,SAS,..,5151840433,16316000000,14988000000,18960000000,22962000000,23896000000,25806000000,28693000000,29921400000,32306000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,South Asia (IDA & IBRD),TSA,..,5151840433,16316000000,14988000000,18960000000,22962000000,23896000000,25806000000,28693000000,29921400000,32306000000,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sub-Saharan Africa,SSF,..,8696168472,26096273958,24122265070,27102369340,30275601066,32912830017,33079096873,33785016909,31448555056,31198802043,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sub-Saharan Africa (excluding high income),SSA,..,8448339413,25649139466,23739993784,26717112414,29859814100,32443133087,32548255566,33258795147,30917803240,30641330207,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,8696168472,26096273958,24122265070,27102369340,30275601066,32912830017,33079096873,33785016909,31448555056,31198802043,..
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,Upper middle income,UMC,..,84727162604,2.24E+11,2.08E+11,2.24E+11,2.51E+11,2.67E+11,2.91E+11,2.91E+11,2.84E+11,2.84E+11,..
